domain,skill,demand_count,supply_count,gap,anomaly_flag
HR & Administration,managing,0,42,-42,NO
HR & Administration,css,0,42,-42,NO
HR & Administration,statistical analysis,0,42,-42,NO
HR & Administration,forms,0,45,-45,NO
HR & Administration,accounts payable,0,45,-45,NO
HR & Administration,hardware,0,45,-45,NO
HR & Administration,closing,0,45,-45,NO
HR & Administration,matplotlib,0,45,-45,NO
HR & Administration,budgeting,0,45,-45,NO
HR & Administration,computer vision,0,48,-48,NO
HR & Administration,finance,0,48,-48,NO
HR & Administration,budgets,0,48,-48,NO
HR & Administration,business analysis,0,48,-48,NO
HR & Administration,general ledger,0,48,-48,NO
HR & Administration,marketing,0,49,-49,NO
HR & Administration,ms office,0,49,-49,NO
HR & Administration,customer service,0,49,-49,NO
HR & Administration,data analyst,0,51,-51,NO
HR & Administration,matlab,0,51,-51,NO
HR & Administration,progress,0,51,-51,NO
HR & Administration,pandas,0,51,-51,NO
HR & Administration,leadership,0,51,-51,NO
HR & Administration,linear regression,0,51,-51,NO
HR & Administration,database,0,54,-54,NO
HR & Administration,personnel,0,54,-54,NO
HR & Administration,billing,0,54,-54,NO
HR & Administration,javascript,0,54,-54,NO
HR & Administration,safety,0,57,-57,NO
HR & Administration,linux,0,57,-57,NO
HR & Administration,scheduling,0,57,-57,NO
HR & Administration,autocad,0,57,-57,NO
HR & Administration,tensorflow,0,57,-57,NO
HR & Administration,software development,0,57,-57,NO
HR & Administration,windows,0,57,-57,NO
HR & Administration,troubleshooting,0,57,-57,NO
HR & Administration,financial statements,0,60,-60,NO
HR & Administration,materials,0,63,-63,NO
HR & Administration,numpy,0,63,-63,NO
HR & Administration,reporting,0,64,-64,NO
HR & Administration,html,0,66,-66,NO
HR & Administration,office,0,66,-66,NO
HR & Administration,r,0,66,-66,NO
HR & Administration,data visualization,0,66,-66,NO
HR & Administration,mysql,0,69,-69,NO
HR & Administration,client,0,69,-69,NO
HR & Administration,research,0,69,-69,NO
HR & Administration,policies,0,69,-69,NO
HR & Administration,quickbooks,0,72,-72,NO
HR & Administration,contracts,0,75,-75,NO
HR & Administration,financial,0,75,-75,NO
HR & Administration,inventory,0,78,-78,NO
HR & Administration,budget,0,78,-78,NO
HR & Administration,sap,0,78,-78,NO
HR & Administration,access,0,78,-78,NO
HR & Administration,data analytics,0,78,-78,NO
HR & Administration,word,0,78,-78,NO
HR & Administration,quality,0,81,-81,NO
HR & Administration,clients,0,81,-81,NO
HR & Administration,c,0,84,-84,NO
HR & Administration,data mining,0,87,-87,NO
HR & Administration,processes,0,87,-87,NO
HR & Administration,powerpoint,0,87,-87,NO
HR & Administration,tableau,0,90,-90,NO
HR & Administration,microsoft office,0,90,-90,NO
HR & Administration,outlook,0,90,-90,NO
HR & Administration,accounting,0,93,-93,NO
HR & Administration,project management,0,99,-99,NO
HR & Administration,data science,0,99,-99,NO
HR & Administration,documentation,0,102,-102,NO
HR & Administration,artificial intelligence,0,105,-105,NO
HR & Administration,sales,0,115,-115,NO
HR & Administration,natural language processing,0,117,-117,NO
HR & Administration,c++,0,126,-126,NO
HR & Administration,java,0,129,-129,NO
HR & Administration,deep learning,0,162,-162,NO
HR & Administration,data analysis,0,168,-168,NO
HR & Administration,excel,0,180,-180,NO
HR & Administration,sql,0,189,-189,NO
HR & Administration,machine learning,0,369,-369,NO
HR & Administration,python,0,390,-390,NO
IT Infrastructure,ccna (cisco certified network associate),339,0,339,YES
IT Infrastructure,operation & maintenance of server,339,0,339,YES
IT Infrastructure,olt and onu,339,0,339,YES
IT Infrastructure,mysql database,339,0,339,YES
IT Infrastructure,hardware & networking,339,0,339,YES
IT Infrastructure,asp.net mvc strong understanding of database design,339,0,339,YES
IT Infrastructure,it enabled services,339,0,339,YES
IT Infrastructure,nosql database,339,0,339,YES
IT Infrastructure,database administrator (dba),339,0,339,YES
IT Infrastructure,redis,339,0,339,YES
IT Infrastructure,isp,339,0,339,YES
IT Infrastructure,gpon,339,0,339,YES
IT Infrastructure,iig,339,0,339,YES
IT Infrastructure,elasticsearch,339,0,339,YES
IT Infrastructure,terraform,338,0,338,YES
IT Infrastructure,aws cloud,338,0,338,YES
IT Infrastructure,cloud platform,338,0,338,YES
IT Infrastructure,ansible,338,0,338,YES
IT Infrastructure,dockers and kubernetes,338,0,338,YES
IT Infrastructure,devops,338,4,334,YES
IT Infrastructure,reactjs,338,4,334,YES
IT Infrastructure,cisco,339,12,327,YES
IT Infrastructure,database management,339,24,315,YES
IT Infrastructure,mongodb,339,44,295,YES
IT Infrastructure,linux,339,76,263,YES
IT Infrastructure,java,338,172,166,NO
IT Infrastructure,salesforce / crm,0,3,-3,NO
IT Infrastructure,brand development,0,4,-4,NO
IT Infrastructure,problem resolution,0,4,-4,NO
IT Infrastructure,mortgage,0,4,-4,NO
IT Infrastructure,3d printing,0,4,-4,NO
IT Infrastructure,pentaho,0,4,-4,NO
IT Infrastructure,erp (alliance,0,4,-4,NO
IT Infrastructure,frontend,0,4,-4,NO
IT Infrastructure,product and service sales,0,4,-4,NO
IT Infrastructure,worked with management to document and offset unusual expense variances in their respective areas.,0,4,-4,NO
IT Infrastructure,wap,0,4,-4,NO
IT Infrastructure,workforce management systems,0,4,-4,NO
IT Infrastructure,pos systems: micros,0,4,-4,NO
IT Infrastructure,host software,0,4,-4,NO
IT Infrastructure,microsoft windows 10,0,4,-4,NO
IT Infrastructure,ssis,0,4,-4,NO
IT Infrastructure,cbmet,0,4,-4,NO
IT Infrastructure,coordination,0,4,-4,NO
IT Infrastructure,hardware: dell,0,4,-4,NO
IT Infrastructure,microsoft (ms) access,0,4,-4,NO
IT Infrastructure,rfi,0,4,-4,NO
IT Infrastructure,wan,0,4,-4,NO
IT Infrastructure,google calendar,0,4,-4,NO
IT Infrastructure,lock-out/tag-out,0,4,-4,NO
IT Infrastructure,scorecard,0,4,-4,NO
IT Infrastructure,patience,0,4,-4,NO
IT Infrastructure,5s expert,0,4,-4,NO
IT Infrastructure,excellent problem solver,0,4,-4,NO
IT Infrastructure,peachtree accounting,0,4,-4,NO
IT Infrastructure,develop products in consumer electronics,0,4,-4,NO
IT Infrastructure,troubleshooting and problem solving,0,4,-4,NO
IT Infrastructure,multidisciplinary exposure,0,4,-4,NO
IT Infrastructure,tera term,0,4,-4,NO
IT Infrastructure,flexible,0,4,-4,NO
IT Infrastructure,customer care and satisfaction,0,4,-4,NO
IT Infrastructure,individual tax returns,0,4,-4,NO
IT Infrastructure,motivated,0,4,-4,NO
IT Infrastructure,vehicle ergonomics,0,4,-4,NO
IT Infrastructure,manufacturing process development and improvement,0,4,-4,NO
IT Infrastructure,git-lab,0,4,-4,NO
IT Infrastructure,preparation of financial reports,0,4,-4,NO
IT Infrastructure,xpert,0,4,-4,NO
IT Infrastructure,dhcp/dns ethernet and firewall proficient,0,4,-4,NO
IT Infrastructure,xp,0,4,-4,NO
IT Infrastructure,superior research skills,0,4,-4,NO
IT Infrastructure,identifies vendors requiring an irs form 1099 and prepares the form and transmittal,0,4,-4,NO
IT Infrastructure,biotechnology,0,4,-4,NO
IT Infrastructure,raspberry pi,0,4,-4,NO
IT Infrastructure,windows vista,0,4,-4,NO
IT Infrastructure,iis 5,0,4,-4,NO
IT Infrastructure,detail drawings,0,4,-4,NO
IT Infrastructure,software systems engineering,0,4,-4,NO
IT Infrastructure,aardwolf,0,4,-4,NO
IT Infrastructure,general ledger proficiency,0,4,-4,NO
IT Infrastructure,six sigma certified,0,4,-4,NO
IT Infrastructure,estimation,0,4,-4,NO
IT Infrastructure,laboratory testing,0,4,-4,NO
IT Infrastructure,fm,0,4,-4,NO
IT Infrastructure,automation tools - design and implement,0,4,-4,NO
IT Infrastructure,edit,0,4,-4,NO
IT Infrastructure,business process management,0,4,-4,NO
IT Infrastructure,windows platforms programming,0,4,-4,NO
IT Infrastructure,assist,0,4,-4,NO
IT Infrastructure,peoplesoft hrms,0,4,-4,NO
IT Infrastructure,sap),0,4,-4,NO
IT Infrastructure,algebra,0,4,-4,NO
IT Infrastructure,for selling,0,4,-4,NO
IT Infrastructure,design for manufacturing,0,4,-4,NO
IT Infrastructure,test tools,0,4,-4,NO
IT Infrastructure,pl/pgsql,0,4,-4,NO
IT Infrastructure,pearl,0,4,-4,NO
IT Infrastructure,interpersonal communication skills,0,4,-4,NO
IT Infrastructure,user experience,0,4,-4,NO
IT Infrastructure,demonstrated organizational/planning skills,0,4,-4,NO
IT Infrastructure,software development skills,0,4,-4,NO
IT Infrastructure,apple computers,0,4,-4,NO
IT Infrastructure,ibm-pc,0,4,-4,NO
IT Infrastructure,interpretation,0,4,-4,NO
IT Infrastructure,linux programming,0,4,-4,NO
IT Infrastructure,test engineer,0,4,-4,NO
IT Infrastructure,overall sales,0,4,-4,NO
IT Infrastructure,office suite,0,4,-4,NO
IT Infrastructure,processing payments,0,4,-4,NO
IT Infrastructure,sentiment analysis,0,4,-4,NO
IT Infrastructure,installation and configuration of peripherals,0,4,-4,NO
IT Infrastructure,ii,0,4,-4,NO
IT Infrastructure,document control,0,4,-4,NO
IT Infrastructure,oracle database,0,4,-4,NO
IT Infrastructure,i-max,0,4,-4,NO
IT Infrastructure,chill,0,4,-4,NO
IT Infrastructure,a/r,0,4,-4,NO
IT Infrastructure,sublime 2,0,4,-4,NO
IT Infrastructure,client support,0,4,-4,NO
IT Infrastructure,ms office applications,0,4,-4,NO
IT Infrastructure,self-starter & self-motivated,0,4,-4,NO
IT Infrastructure,white box testing,0,4,-4,NO
IT Infrastructure,pillow,0,4,-4,NO
IT Infrastructure,catalysis,0,4,-4,NO
IT Infrastructure,retention,0,4,-4,NO
IT Infrastructure,microsoft rdp,0,4,-4,NO
IT Infrastructure,investment research,0,4,-4,NO
IT Infrastructure,facilities management,0,4,-4,NO
IT Infrastructure,3dsmax,0,4,-4,NO
IT Infrastructure,mp4,0,4,-4,NO
IT Infrastructure,sarbanes oxley,0,4,-4,NO
IT Infrastructure,marketing collateral,0,4,-4,NO
IT Infrastructure,business to customer,0,4,-4,NO
IT Infrastructure,microsoft windows nt server,0,4,-4,NO
IT Infrastructure,cics,0,4,-4,NO
IT Infrastructure,exceptional telephone etiquette,0,4,-4,NO
IT Infrastructure,industrial automation,0,4,-4,NO
IT Infrastructure,regression testing,0,4,-4,NO
IT Infrastructure,dukpt,0,4,-4,NO
IT Infrastructure,windows 95 - xp,0,4,-4,NO
IT Infrastructure,exploratory data analysis,0,4,-4,NO
IT Infrastructure,layout design,0,4,-4,NO
IT Infrastructure,plc 5,0,4,-4,NO
IT Infrastructure,differential equations,0,4,-4,NO
IT Infrastructure,accounts receivable professional,0,4,-4,NO
IT Infrastructure,oss,0,4,-4,NO
IT Infrastructure,engineer-in-training,0,4,-4,NO
IT Infrastructure,suspension and alignment,0,4,-4,NO
IT Infrastructure,of sales,0,4,-4,NO
IT Infrastructure,interpersonal communication,0,4,-4,NO
IT Infrastructure,profit and loss,0,4,-4,NO
IT Infrastructure,jd edwards/as 400,0,4,-4,NO
IT Infrastructure,college math,0,4,-4,NO
IT Infrastructure,indesign,0,4,-4,NO
IT Infrastructure,excellent written,0,4,-4,NO
IT Infrastructure,very organized,0,4,-4,NO
IT Infrastructure,data preparation,0,4,-4,NO
IT Infrastructure,electrical component repair,0,4,-4,NO
IT Infrastructure,ios9,0,4,-4,NO
IT Infrastructure,osha regulations,0,4,-4,NO
IT Infrastructure,laravel,0,4,-4,NO
IT Infrastructure,manufacturing,0,4,-4,NO
IT Infrastructure,speakers),0,4,-4,NO
IT Infrastructure,financial controls,0,4,-4,NO
IT Infrastructure,reduce waste,0,4,-4,NO
IT Infrastructure,windows 9.x,0,4,-4,NO
IT Infrastructure,solomon,0,4,-4,NO
IT Infrastructure,help desk support,0,4,-4,NO
IT Infrastructure,effective leader,0,4,-4,NO
IT Infrastructure,analog and digital circuitry,0,4,-4,NO
IT Infrastructure,method development,0,4,-4,NO
IT Infrastructure,file maintenance,0,4,-4,NO
IT Infrastructure,clarify,0,4,-4,NO
IT Infrastructure,powershell,0,4,-4,NO
IT Infrastructure,drilling- tapping,0,4,-4,NO
IT Infrastructure,vpn/remote connectivity - openvpn,0,4,-4,NO
IT Infrastructure,team building & leadership,0,4,-4,NO
IT Infrastructure,excellent facilitator,0,4,-4,NO
IT Infrastructure,forward-thinking mindset,0,4,-4,NO
IT Infrastructure,prolith (modeling),0,4,-4,NO
IT Infrastructure,iia,0,4,-4,NO
IT Infrastructure,focus integrated erp software for retail garment stores,0,4,-4,NO
IT Infrastructure,physics i,0,4,-4,NO
IT Infrastructure,re-engineering,0,4,-4,NO
IT Infrastructure,organizational and planning skills,0,4,-4,NO
IT Infrastructure,solidworks 2005,0,4,-4,NO
IT Infrastructure,emv systems : btt (ul),0,4,-4,NO
IT Infrastructure,bluehill testing software,0,4,-4,NO
IT Infrastructure,market analysis/competitive positioning,0,4,-4,NO
IT Infrastructure,data analysis techniques,0,4,-4,NO
IT Infrastructure,lotus sametime,0,4,-4,NO
IT Infrastructure,voice over ip telephone,0,4,-4,NO
IT Infrastructure,data handling,0,4,-4,NO
IT Infrastructure,web design technology,0,4,-4,NO
IT Infrastructure,lx,0,4,-4,NO
IT Infrastructure,energy manager,0,4,-4,NO
IT Infrastructure,saas,0,4,-4,NO
IT Infrastructure,human resource management,0,4,-4,NO
IT Infrastructure,windows nt,0,4,-4,NO
IT Infrastructure,including ordering and canceling cards,0,4,-4,NO
IT Infrastructure,office switchphone,0,4,-4,NO
IT Infrastructure,msra,0,4,-4,NO
IT Infrastructure,statistical solutions,0,4,-4,NO
IT Infrastructure,featurization,0,4,-4,NO
IT Infrastructure,phoenix (e1),0,4,-4,NO
IT Infrastructure,verbal communication,0,4,-4,NO
IT Infrastructure,ms office: outlook,0,4,-4,NO
IT Infrastructure,advanced presentation,0,4,-4,NO
IT Infrastructure,create circuits with multisim cad software,0,4,-4,NO
IT Infrastructure,spc++,0,4,-4,NO
IT Infrastructure,analysis of algorithms,0,4,-4,NO
IT Infrastructure,adc,0,4,-4,NO
IT Infrastructure,sc,0,4,-4,NO
IT Infrastructure,dynamic ax,0,4,-4,NO
IT Infrastructure,visual studio 2008-2010,0,4,-4,NO
IT Infrastructure,fasb & gaap standards,0,4,-4,NO
IT Infrastructure,image scanner asset manager -10-key,0,4,-4,NO
IT Infrastructure,business consulting,0,4,-4,NO
IT Infrastructure,naval,0,4,-4,NO
IT Infrastructure,fetch,0,4,-4,NO
IT Infrastructure,company platforms: eagle,0,4,-4,NO
IT Infrastructure,microsoft accounting office,0,4,-4,NO
IT Infrastructure,computer proficient,0,4,-4,NO
IT Infrastructure,interpersonal and communication,0,4,-4,NO
IT Infrastructure,quick on my feet & with my hands,0,4,-4,NO
IT Infrastructure,professor,0,4,-4,NO
IT Infrastructure,fas asset accounting,0,4,-4,NO
IT Infrastructure,competency in procedure development,0,4,-4,NO
IT Infrastructure,troubleshooting i,0,4,-4,NO
IT Infrastructure,developed reconciliation format,0,4,-4,NO
IT Infrastructure,power supply,0,4,-4,NO
IT Infrastructure,performed debit,0,4,-4,NO
IT Infrastructure,vast technical knowledge,0,4,-4,NO
IT Infrastructure,diagnostic software utilities,0,4,-4,NO
IT Infrastructure,client-focused,0,4,-4,NO
IT Infrastructure,cli knowledge,0,4,-4,NO
IT Infrastructure,received,0,4,-4,NO
IT Infrastructure,tools of operations research,0,4,-4,NO
IT Infrastructure,superb communication skills,0,4,-4,NO
IT Infrastructure,network systems,0,4,-4,NO
IT Infrastructure,operating systems: xp windows professional / windows 7/ windows 8,0,4,-4,NO
IT Infrastructure,test scripts,0,4,-4,NO
IT Infrastructure,advanced anatomy knowledge,0,4,-4,NO
IT Infrastructure,pc repair,0,4,-4,NO
IT Infrastructure,revenue recognition,0,4,-4,NO
IT Infrastructure,microsoft virtual pc/hyper-v,0,4,-4,NO
IT Infrastructure,proficient in avg,0,4,-4,NO
IT Infrastructure,calculus,0,4,-4,NO
IT Infrastructure,cash-flow,0,4,-4,NO
IT Infrastructure,parameter tuning,0,4,-4,NO
IT Infrastructure,needs analysis,0,4,-4,NO
IT Infrastructure,vmware workstation,0,4,-4,NO
IT Infrastructure,critical thinker,0,4,-4,NO
IT Infrastructure,hboc,0,4,-4,NO
IT Infrastructure,estimate,0,4,-4,NO
IT Infrastructure,osx,0,4,-4,NO
IT Infrastructure,complex problem solver,0,4,-4,NO
IT Infrastructure,pc security systems,0,4,-4,NO
IT Infrastructure,pluming,0,4,-4,NO
IT Infrastructure,firefox,0,4,-4,NO
IT Infrastructure,adobe indesign,0,4,-4,NO
IT Infrastructure,supervision and training,0,4,-4,NO
IT Infrastructure,facet,0,4,-4,NO
IT Infrastructure,customer services,0,4,-4,NO
IT Infrastructure,business systems analysis,0,4,-4,NO
IT Infrastructure,generally accepted accounting principles,0,4,-4,NO
IT Infrastructure,producer,0,4,-4,NO
IT Infrastructure,budget planning,0,4,-4,NO
IT Infrastructure,aramark service trained on ge 9600,0,4,-4,NO
IT Infrastructure,excellent verbal and written communication skills,0,4,-4,NO
IT Infrastructure,embedded linux,0,4,-4,NO
IT Infrastructure,memtest86,0,4,-4,NO
IT Infrastructure,project analysis,0,4,-4,NO
IT Infrastructure,8d,0,4,-4,NO
IT Infrastructure,full life cycle,0,4,-4,NO
IT Infrastructure,marketing plans,0,4,-4,NO
IT Infrastructure,erp (enterprise resource planning) software,0,4,-4,NO
IT Infrastructure,management skills,0,4,-4,NO
IT Infrastructure,shielded pair and coaxial,0,4,-4,NO
IT Infrastructure,mathematical modelling,0,4,-4,NO
IT Infrastructure,mckesson,0,4,-4,NO
IT Infrastructure,skilled in the operation of networks,0,4,-4,NO
IT Infrastructure,market basket analysis,0,4,-4,NO
IT Infrastructure,python developer,0,4,-4,NO
IT Infrastructure,data exploration,0,4,-4,NO
IT Infrastructure,business plan,0,4,-4,NO
IT Infrastructure,tensorflow keras,0,4,-4,NO
IT Infrastructure,project management methodologies: agile,0,4,-4,NO
